chromo,x,y
1,	3275010,	-0.0451299898887001
1,	3275091,	0.171284103030001
1,	3275488,	0.109214494771301
1,	3276113,	0.498389407967
1,	3278397,	-0.349966912885099
1,	3281484,	0.360481921945199
1,	3281618,	-0.461605300507291
1,	3281901,	-0.4569073792327
1,	3284090,	0.315480350290999
1,	3284282,	0.241513938456601
1,	3284832,	0.358353381135299
1,	3287246,	-0.105384751170899
1,	3287498,	-0.1432865394282
1,	3288179,	-0.2064188856141
1,	3290990,	-0.0274658516950996
1,	3292731,	0.0926172817909006
1,	3295363,	-0.59115351067436
1,	3297247,	-0.240023375087301
1,	3297894,	-0.4011346345299
1,	3298161,	-0.308881023986201
1,	3304456,	0.300468358936399
1,	3306616,	0.0267665055033
1,	3306642,	0.2163602740786
1,	3308574,	-0.0174011024893996
1,	3308838,	-0.584320641810699
1,	3314897,	-0.0606903035583013
1,	3315954,	1.04299639855602
1,	3316031,	-0.1316715928431
1,	3316656,	0.0605506410303995
1,	3316664,	-0.127942919903401
1,	3317330,	0.285355375882201
1,	3323455,	-0.619809041686
1,	3326482,	0.0484640906673004
1,	3327269,	-0.205960978722699
1,	3327412,	0.0218096831533998
1,	3328209,	-0.0184380190229998
1,	3329199,	0.258852003575701
1,	3330095,	-0.0734076266562997
1,	3330590,	-1.55020714379453
1,	3330715,	-0.493815325394099
1,	3333002,	0.0689966882200999
1,	3334075,	0.534679683048999
1,	3335005,	0.0819742432781005
1,	3336208,	-0.3709704341783
1,	3343809,	0.375460434038601
1,	3347663,	-0.1016608749882
1,	3353296,	-0.0352759707269001
1,	3353385,	0.50155439178922
1,	3353899,	-1.1564299295109
1,	3355609,	0.1650677568242
1,	3356353,	-0.2428809634632
1,	3357928,	1.9281828143177
1,	3357991,	-0.4410874068281
1,	3358003,	-0.2169174692817
1,	3367203,	-0.0684083996089004
1,	3367302,	0.0013916912854004
1,	3367412,	0.283012888457
1,	3369917,	0.0720992058893
1,	3384110,	0.2920923968632
1,	3390651,	0.2516538525282
1,	3390992,	0.0447851681662694
1,	3391068,	-0.519234505755399
1,	3392800,	0.2527014107076
1,	3393312,	0.0764476876693987
1,	3394087,	-0.3712735557024
1,	3394876,	-0.240374578016601
1,	3394935,	0.0400457915944994
1,	3394994,	-0.41830279798304
1,	3395156,	-0.619778046192099
1,	3396651,	0.227664347253061
1,	3409995,	0.0308246983112994
1,	3411446,	-0.000755362918900104
1,	3431242,	0.141321789730299
1,	3436673,	0.3700403143439
1,	3464504,	-0.357800021310601
1,	3464524,	0.212590817494071
1,	3464580,	0.4853245971569
1,	3464637,	-0.343385473642501
1,	3464711,	-0.0669761277646987
1,	3465061,	-0.0279995581839998
1,	3466139,	0.3718012138883
1,	3470009,	-0.231071728883501
1,	3483939,	0.304647150190702
1,	3487785,	0.6984799516298
1,	3488927,	0.0331086055930996
1,	3490919,	0.470892200772699
1,	3492836,	0.276078016810301
1,	3492996,	-0.0150533726892004
1,	3493332,	0.41520101291786
1,	3493564,	-0.3731984848982
1,	3493933,	-0.0973149151284005
1,	3502201,	0.2717733371513
1,	3502376,	0.70552129131187
1,	3511985,	-0.3187023222024
1,	3525505,	0.00273996401580057
1,	3525590,	-0.402202974947301
1,	3525785,	-0.3789735726664
1,	3528361,	0.0671640767242998
1,	3528942,	0.3116031133763
1,	3529341,	-0.500812032721401
1,	3529523,	0.37347539169234
1,	3530085,	-0.0749047424787008
1,	3533978,	-0.106424510057199
1,	3534056,	-0.0406321068535007
1,	3534146,	-0.4747477542751
1,	3534196,	-0.279861079740339
1,	3534206,	-0.1164430623664
1,	3535353,	0.1754377129666
1,	3535472,	-0.7701736109153
1,	3538692,	-0.443342548886699
1,	3540459,	0.1056742022711
1,	3542312,	-0.252094681865101
1,	3543099,	-0.5770351377718
1,	3544449,	-0.569319273863801
1,	3544484,	0.208881561601149
1,	3545642,	-0.15627825631813
1,	3548122,	-0.1095453193676
1,	3549240,	0.0252313581171997
1,	3555686,	0.3734856553322
1,	3565693,	0.136063145139001
1,	3565789,	-0.244302525011401
1,	3566057,	-0.0633995772221994
1,	3567181,	-0.5361236332477
1,	3568673,	-0.410537219014181
1,	3571821,	-0.1432423793401
1,	3573119,	0.0962420774866999
1,	3575080,	-0.158356880264801
1,	3575095,	0.0754239261246994
1,	3575198,	-0.0178958097340001
1,	3575214,	-0.0274361097743991
1,	3575230,	0.0468830311152004
1,	3576110,	0.148929901161701
1,	3576310,	0.310093760165591
1,	3577365,	0.3119579269294
1,	3579570,	-0.402889528449991
1,	3579931,	0.343406779227001
1,	3581308,	0.2337148099061
1,	3586667,	0.196727338088001
1,	3586682,	-0.00771457677090126
1,	3586759,	0.173260957281141
1,	3586850,	-0.38745961614776
1,	3586904,	-0.119752069099999
1,	3586945,	-0.4385014686963
1,	3597380,	-0.175262120258799
1,	3598454,	-0.00697880648229976
1,	3598677,	0.1617153158103
1,	3598822,	-0.364349423623199
1,	3598868,	-0.0609396270234015
1,	3604341,	0.0429539868028996
1,	3604437,	-0.9867330924993
1,	3604467,	-0.2726535372223
1,	3604558,	-0.612231579698541
1,	3605812,	-0.225751919107701
1,	3605851,	-0.484076513694401
1,	3610040,	-0.782992799038599
1,	3612166,	0.529652980235261
1,	3618138,	0.49027187591002
1,	3618149,	-0.229439103666699
1,	3618184,	0.433753009158099
1,	3618228,	0.610960464276401
1,	3618243,	0.320624402346201
1,	3618248,	0.2253920692413
1,	3618537,	-0.0621018114103009
1,	3631467,	-0.0691279367944002
1,	3631475,	-0.261457257984899
1,	3631485,	0.341282945902799
1,	3631545,	0.5861810018525
1,	3631554,	-0.0424036389882012
1,	3636885,	0.38281841659926
1,	3636901,	0.285657628553279
1,	3638128,	-0.163803357892
1,	3638205,	-0.3164953813745
1,	3642477,	-0.0561246720185213
1,	3644410,	0.00740029661789876
1,	3644455,	-0.248161958524499
1,	3644548,	-0.0597296278038009
1,	3644784,	-0.335791082284899
1,	3644804,	-0.5058478872227
1,	3645097,	-0.0392035099655992
1,	3645252,	-0.2160725208494
1,	3645265,	-0.508281029203301
1,	3645371,	-0.3086316750826
1,	3645396,	-0.278040747469699
1,	3651281,	-0.0688763844375995
1,	3655727,	0.0465046867565988
1,	3656162,	0.4772734924586
1,	3656739,	-0.3826545090854
1,	3658613,	0.1141703891308
1,	3660065,	-0.182608614375601
1,	3660887,	0.0780332553495988
1,	3666458,	0.1106587186539
1,	3670589,	-0.318610623114939
1,	3671691,	0.531691150653101
1,	3671930,	0.3055628374142
1,	3674045,	-0.0685431640405998
1,	3675301,	-0.3842850446614
1,	3676178,	-0.0645393712294009
1,	3681712,	-0.255468270932699
1,	3684507,	0.622321452029601
1,	3684971,	0.0999096583205006
1,	3685860,	0.0600836287805002
1,	3685895,	-0.121537513273299
1,	3686216,	0.368098101971698
1,	3686352,	-0.207131386747401
1,	3686396,	-0.0328178705947
1,	3686467,	0.752838012284801
1,	3686499,	0.205443137163501
1,	3688807,	0.0529574600844001
1,	3689052,	0.0702588245196996
1,	3690076,	-0.0183804930495004
1,	3691081,	0.0816736352556013
1,	3694388,	0.249859191256801
1,	3694921,	-0.0124322598225
1,	3695086,	0.0635832957114992
1,	3695845,	-0.1805810639404
1,	3697753,	0.322507455788001
1,	3700009,	-0.0160293530811
1,	3700182,	0.2720710391075
1,	3703893,	0.00538515606340084
1,	3704343,	0.0954788671967997
1,	3707264,	-0.2719191796864
1,	3708917,	-0.2919675117327
1,	3710421,	0.1379184222354
1,	3710825,	-0.0505837221796011
1,	3710887,	0.32755528695
1,	3715405,	0.162077323377501
1,	3716186,	0.2798041382236
1,	3716262,	0.0349576833586998
1,	3720295,	-0.4480814653654
1,	3722499,	0.2944412859884
1,	3722567,	-0.00673006230840123
1,	3722642,	0.142080445301199
1,	3723021,	-0.114073440100299
1,	3725445,	-0.2805737934184
1,	3726179,	0.0650425316279009
1,	3729983,	-0.621503878148781
1,	3730458,	0.280639260721701
1,	3732117,	-0.1795080160505
1,	3733179,	-0.254491884750799
1,	3733251,	-0.0762272453082993
1,	3733293,	0.4528027806104
1,	3733563,	0.16002570219
1,	3733944,	0.170166300010999
1,	3734121,	-0.407552014164599
1,	3735784,	-0.0845751826414993
1,	3736570,	-0.0600107473145997
1,	3736738,	-0.0956830089430998
1,	3737463,	-0.3888588147734
1,	3741789,	0.1014983827235
1,	3743673,	0.1343567650312
1,	3744062,	-0.0777851608131002
1,	3745181,	-0.454505869764899
1,	3745778,	-0.282742195800099
1,	3745934,	-0.665166285311701
1,	3746015,	-0.7355467517833
1,	3752622,	-0.413548222651301
1,	3752749,	-0.156925539031599
1,	3753024,	-0.550144813641301
1,	3753427,	-0.635815036544699
1,	3753657,	-0.497159631092501
1,	3756100,	0.183797497220999
1,	3756146,	-0.473778186794402
1,	3756301,	-0.4277721634403
1,	3759091,	-0.337952974517799
1,	3759122,	-0.142037937903
1,	3760789,	0.0985237898219999
1,	3761208,	-0.2210129815481
1,	3761264,	0.214650625110801
1,	3762219,	-0.323046244569602
1,	3767093,	-0.451958598864699
1,	3767243,	-0.3002240118744
1,	3770903,	-0.0455752588747007
1,	3775322,	0.305909309859549
1,	3776384,	-0.342023720804461
1,	3778972,	-0.327529044247701
1,	3781522,	0.4877001856016
1,	3782580,	-0.2900334218329
1,	3782661,	-0.0016234971272997
1,	3782827,	-0.257861073156301
1,	3784133,	-0.284146886481201
1,	3791688,	0.0244450851063007
1,	3792072,	-0.264100670526799
1,	3793038,	0.0402807252073014
1,	3794958,	-0.5425111989342
1,	3795115,	0.0706050831955984
1,	3795498,	-0.082437712094201
1,	3799622,	-0.1505024170384
1,	3801650,	-0.562508050985199
1,	3802708,	-0.421277202412531
1,	3804399,	0.402503655655702
1,	3804764,	0.730648988222359
1,	3809197,	0.2923563278685
1,	3811732,	-0.438049942846501
1,	3812563,	-0.0418995420122013
1,	3813129,	-0.8540559442524
1,	3897058,	0.249021164683199
1,	3897503,	-0.00703129001950131
1,	3899452,	-0.150270167741299
1,	3899497,	-0.0179335125903002
1,	3901529,	0.634637415393501
1,	3902692,	-0.0283790707758005
1,	3903676,	-0.2118197346787
1,	3903754,	-0.5528822528203
1,	3904110,	-0.346771754738999
1,	3904725,	-0.7006905483004
1,	3905920,	0.0385311472389009
1,	3906856,	0.2437930626891
1,	3906970,	-0.0730727971387992
1,	3907304,	-0.3260931242365
1,	3907418,	-0.130800045749101
1,	3908197,	0.00663817826869995
1,	3910668,	-1.13162004917212
1,	3911499,	-0.157582535821099
1,	3912093,	0.2127603209145
1,	3915242,	0.0528406007738997
1,	3917896,	-0.627720539996599
1,	3921278,	0.308786661914299
1,	3922104,	0.237090151792799
1,	3922325,	-0.294119767804901
1,	3922670,	1.0622662492507
1,	3923684,	0.0127862409231998
1,	3925928,	0.5525501952916
1,	3926588,	0.00265336755239964
1,	3927450,	-0.0462058672546988
1,	3928142,	-0.485543020268901
1,	3928784,	-0.338899339003301
1,	3929445,	-0.6559391040664
1,	3929593,	-0.0645708595625987
1,	3930886,	0.165045611528999
1,	3930939,	-0.201942299456299
1,	3931128,	-0.1703459528108
1,	3931187,	-0.1048429360496
1,	3933957,	0.088711522468401
1,	3935397,	0.00313795139039996
1,	3936055,	0.3509856682745
1,	3939005,	-0.0912840515742985
1,	3939300,	-0.308575044280401
1,	3939375,	-0.2119804132486
1,	3939693,	-0.3503098255088
1,	3940015,	-0.4752758359617
1,	3940114,	-0.983848727298019
1,	3948083,	0.0481294624855995
1,	3948598,	0.61318981576075
1,	3950321,	-0.418691208258601
1,	3953927,	-0.000766560982000897
1,	3955140,	-0.0529895578129
1,	3955487,	0.0715843042510009
1,	3956744,	-0.4528458760934
1,	3957262,	-0.226782037723199
1,	3969548,	-0.8867237317004
1,	3972924,	0.375322762938499
1,	3973564,	-0.262561940720001
1,	3974302,	-0.0270687249396993
1,	3977950,	0.1413588275905
1,	3978308,	-0.2372234854148
1,	3978595,	0.0289765899064012
1,	3978636,	0.390764906356599
1,	3980624,	-0.0277592031821996
1,	3980640,	0.168466877848941
1,	3982587,	-0.4317060773819
1,	3982891,	-0.4720351089112
